,count,mean,std,min,25%,50%,75%,max
d1snv_R569,204.0,-0.011540765802466511,0.01318720729115988,-0.03326395926649803,-0.022551322714482333,-0.015646325458845565,0.0018079920972094287,0.021790718664064665
d1snv_R572,204.0,-0.011687555149504385,0.013885315366669598,-0.03369502061717253,-0.023213139931752752,-0.01603387565896259,0.002257302417520751,0.023189023134373103
d1snv_R575,204.0,-0.011084280293657572,0.014143957842062568,-0.03312815314071842,-0.022840772092990357,-0.015878800187199536,0.0027334375186838502,0.026071689321754386
d1snv_R578,204.0,-0.009712804089734408,0.014012998082649298,-0.031160333374644862,-0.021288476928232082,-0.014655297099182316,0.0037105898020153537,0.02909208235107822
d1snv_R581,204.0,-0.007832969951255377,0.013614516726230487,-0.02804104560737183,-0.019107329261676933,-0.012749315207126601,0.004315786499455486,0.03212162656908754
d1snv_R584,204.0,-0.005622343378904579,0.013075196055783098,-0.02407328029431772,-0.016161479613603102,-0.010393184509889297,0.005297666891031608,0.03602694307303961
d1snv_R587,204.0,-0.003435355924387779,0.012584631637676327,-0.020070931581207558,-0.013376789910923205,-0.008220290905164108,0.0064330295932286605,0.039684714679030036
d1snv_R590,204.0,-0.0015806619772870776,0.012265268727455102,-0.01685570542797658,-0.011003763341620898,-0.006521841883201605,0.0075065197784936425,0.04533689506258203
d1snv_R593,204.0,-0.0003102993505906924,0.012154659646259159,-0.015003220593900973,-0.009465496675000951,-0.005370136003851481,0.008461186188801668,0.051451535803736216
d1snv_R596,204.0,0.00036266012840114806,0.012218841646186165,-0.0144921426419352,-0.008628703440468462,-0.004802681762866659,0.008560115228796007,0.057326594430270265
d1snv_R599,204.0,0.00038656786972999824,0.012383453803917978,-0.01499563888463396,-0.00876713177804505,-0.004689565162729905,0.00825562404107974,0.06266159032549777
d1snv_R602,204.0,-8.668070667655898e-05,0.012598211144368434,-0.01634940320209261,-0.009241246006599077,-0.004927821098446513,0.007591540261940302,0.06731431958955057
d1snv_R605,204.0,-0.000881544762795255,0.012774650440143098,-0.018073000122844123,-0.00992152314485889,-0.005399732342231167,0.007291156937999395,0.07102896172479191
d1snv_R607,204.0,-0.0017658162301180701,0.012859953929011896,-0.019874120344504732,-0.010774110602539728,-0.005930300222487981,0.006467075901029633,0.07373398334195667
d1snv_R610,204.0,-0.0023588140588692913,0.012770717156871853,-0.020922154662193247,-0.011093982729981092,-0.006122256941103802,0.004960843598438727,0.07547027292107841
d1snv_R613,204.0,-0.00258706997356839,0.012462348758972156,-0.020902188462189733,-0.01090229995325882,-0.0059988666762184045,0.004448538283187246,0.0760507814505477
d1snv_R616,204.0,-0.0023890054534502357,0.011927914448850026,-0.019621213941439133,-0.010166749284529328,-0.005555325569743693,0.004096013525719174,0.07573945228337303
d1snv_R619,204.0,-0.0020180253145585312,0.011228081881791323,-0.017760883556968712,-0.009145762801081009,-0.004946358711421919,0.0037071372910446386,0.07457572511525828
d1snv_R622,204.0,-0.0018357552374207698,0.010461524149404908,-0.016237635795625337,-0.008380994002373517,-0.0042881455343659804,0.0030847602102956973,0.07281727757105932
d1snv_R625,204.0,-0.0022973034366868088,0.009716835249272275,-0.016100264502604676,-0.008051341129897614,-0.004125166582277353,0.002040013791884082,0.07041221451639963
d1snv_R628,204.0,-0.0034958566719931615,0.009132908764428209,-0.01822364232412328,-0.008641219249507196,-0.004181890589439191,-0.00029084731736235244,0.06772003864545141
d1snv_R631,204.0,-0.005416715488129254,0.008829545326012354,-0.022850928133872458,-0.009858316628332581,-0.0050119368148030434,-0.0026989950555463653,0.06470723619063905
d1snv_R634,204.0,-0.00766991384701672,0.008901068846803268,-0.028864786603742768,-0.011936471966005915,-0.006715699280538464,-0.0039359189218839095,0.06175597127239257
d1snv_R637,204.0,-0.009834707663906653,0.009219208165268222,-0.03498403867459734,-0.014041095146389609,-0.00865246863579533,-0.004860583628179379,0.05871413331502198
d1snv_R640,204.0,-0.011685858488981533,0.00962935263221341,-0.040460536859995844,-0.016698455312228796,-0.01069238755600974,-0.005888917727301403,0.05551329286113219
d1snv_R643,204.0,-0.013223322930178813,0.010011299974783942,-0.04530563202359571,-0.018551449006663466,-0.011924767021890966,-0.006693932131409538,0.051706163388754174
d1snv_R646,204.0,-0.014530975923922518,0.01039659727930894,-0.0497612906141359,-0.019846690135338258,-0.012884110206808942,-0.007204472442323239,0.046825451873944796
d1snv_R649,204.0,-0.015396477790803971,0.01076301807318071,-0.05328693732435443,-0.020665788490104954,-0.013361742275006371,-0.007658482650996487,0.04123005402203814
d1snv_R652,204.0,-0.015603889426876398,0.011040053876173616,-0.055258391502493676,-0.020997443209512284,-0.01325910591504358,-0.007614231794591173,0.035921667384268004
d1snv_R655,204.0,-0.015130875344507416,0.011095848429309909,-0.0560409926365855,-0.020294959652617506,-0.012879562307115584,-0.0071644768395254564,0.03132571512819575
d1snv_R658,204.0,-0.01417952266939134,0.01090138535251852,-0.05522531292793901,-0.018656469536519754,-0.01194895881415477,-0.006470457292960864,0.02748076164230988
d1snv_R661,204.0,-0.012840102173317342,0.010430971233673073,-0.05365924405581172,-0.01674521186544697,-0.010573086073557707,-0.005489279581778627,0.02460240195367591
d1snv_R664,204.0,-0.011116894565539675,0.009595971101115418,-0.04980013325993403,-0.015015136345943179,-0.009111717725063861,-0.004317383939276543,0.022507476253308407
d1snv_R667,204.0,-0.008448970692999637,0.008043673323042599,-0.04073076572208352,-0.011610509274289357,-0.0063188389290490254,-0.0028245664772029487,0.02165859276042523
d1snv_R670,204.0,-0.004017216985637642,0.005408726813132847,-0.02582547641427582,-0.00624961145611912,-0.0025080560055991815,-0.0007674911355212256,0.022071743238229278
d1snv_R673,204.0,0.003064273734905403,0.003320446211541017,-0.0038713940587182228,0.0014557294953069435,0.0022953396625674284,0.003699031561481802,0.02329752811535716
d1snv_R676,204.0,0.013437002478950997,0.007578052283401371,0.002915534152872365,0.00732813931912778,0.012921772078699148,0.017674988144520738,0.03737601880191928
d1snv_R679,204.0,0.02724471086434656,0.014346572749653765,0.006091130888481774,0.015459005935792684,0.0264284290971721,0.03619652921662335,0.06540918270046031
d1snv_R682,204.0,0.04398094816358834,0.02108298403342416,0.011125673572218806,0.026562194253081366,0.04338439654101579,0.05827934491090233,0.10162662336750555
d1snv_R685,204.0,0.06265920825775652,0.026709451459713183,0.01871474840129951,0.041523664869820905,0.062074897439369295,0.08197349958204528,0.13495448804424368
d1snv_R688,204.0,0.08197230800744174,0.030640445790499824,0.024074072150879693,0.057106557699369453,0.08249491869901081,0.10514960854068091,0.1629660761456352
d1snv_R691,204.0,0.10010532063736052,0.03244044918665906,0.023216728788639212,0.07488695551597607,0.10025686703004993,0.12487407502531166,0.18265110120150577
d1snv_R694,204.0,0.11547939168516098,0.03198232140469215,0.02217014934371721,0.09144419550146224,0.11606007639924652,0.1401812220439006,0.19214751288416
d1snv_R697,204.0,0.12664342412101295,0.02947607208974391,0.020564127927155396,0.10612658145262857,0.129355588149055,0.14804677815577053,0.19039390401904108
d1snv_R700,204.0,0.13306284309409902,0.025671021443117833,0.01920423187180496,0.11629521082041079,0.13592781463931874,0.15099708832114292,0.1825599557118223
d1snv_R703,204.0,0.13438071341099325,0.021896495443308288,0.017970915516568667,0.12154079486846453,0.13912823012973907,0.14799156053558804,0.17516231130678486
d1snv_R706,204.0,0.13131215514375846,0.019869951682169946,0.0168224436377091,0.12485310316535966,0.13475754738139253,0.1428546559476001,0.1612524896607429
d1snv_R709,204.0,0.12501115531436996,0.020250420705312452,0.015822915337243098,0.12042628777814787,0.129757756161622,0.13676726566898542,0.15061389088548308
d1snv_R712,204.0,0.11702408442600938,0.022028549384875987,0.015433598140884271,0.11066208503563535,0.12486071902126036,0.13122487404947525,0.1413546762090476
d1snv_R715,204.0,0.1083150435244439,0.02395613021740429,0.015004725456570514,0.09733443915369235,0.1130277328613635,0.12793844309440014,0.1367433242630705
d1snv_R718,204.0,0.09977364994038289,0.025345899767548447,0.014678214998735013,0.08478291672059146,0.10262221309939756,0.12037364129687039,0.1340872274892093
d1snv_R721,204.0,0.09144483634669162,0.0259080418000023,0.014612684211591603,0.0752796515892705,0.09284634097007206,0.1120029709112168,0.1312226227460276
d1snv_R724,204.0,0.08314691448292376,0.025639798655468515,0.014521303405133983,0.06561410175558521,0.08296186096734637,0.10214750168386483,0.1268817000739527
d1snv_R727,204.0,0.0747851637943695,0.024600036922085643,0.014377150629048773,0.056898812514685634,0.07387052643791125,0.09243941539369263,0.12014136027079832
d1snv_R730,204.0,0.06623106928388965,0.022917851274116705,0.013819153599336846,0.049217122849094935,0.0648368349747041,0.08210529469307898,0.1111449263287761
d1snv_R733,204.0,0.057923323741926463,0.020708406917508092,0.013573147598164923,0.042179450309872434,0.05609318546570706,0.0720494673305733,0.10062428730266304
d1snv_R736,204.0,0.04985238236089141,0.01822004480146631,0.013068541540782363,0.03601183304916716,0.047816932165749296,0.061978539142334005,0.08925371920013145
d1snv_R739,204.0,0.04253194106194164,0.015584244957637185,0.012719056548717593,0.03100041454465331,0.04069155779270253,0.05241909693320162,0.07773840920428034
d1snv_R742,204.0,0.03602459583068422,0.012947142751033537,0.011730465595189712,0.02631005672289072,0.03423900366371968,0.04430024721957545,0.0662007492016011
d1snv_R745,204.0,0.029925551498576085,0.010488705381468275,0.010332461453324658,0.021957033505779856,0.028331518939479473,0.036601481054665784,0.055036509874333034
d1snv_R748,204.0,0.023435188658856108,0.0083681811963817,0.007644171040700789,0.016948553778540244,0.022208381398089116,0.02866381165496806,0.04369474038014569
d1snv_R751,204.0,0.018008452882774365,0.0065799561380876824,0.005451567848405352,0.01313374792709815,0.016967291843479056,0.021677757031210453,0.03433351595525948
d1snv_R754,204.0,0.013711235043291992,0.005072283227205249,0.0034552599732997086,0.00976562668615704,0.01292744361799436,0.016659642200427302,0.02656716201333384
d1snv_R757,204.0,0.010225516968266178,0.00388037590443752,0.002065237328969256,0.007350870969868557,0.009741234714193112,0.012508788364049669,0.01993362239026195
d1snv_R760,204.0,0.007577303602147504,0.003013872328001039,0.0007668619210502653,0.005443152426678826,0.007061337421950625,0.009486629537754778,0.01585523434349486
d1snv_R763,204.0,0.005303384573537761,0.002447389329947757,-0.000540166793752752,0.0035418779546585156,0.005026214946564312,0.006767913542298765,0.014722974985897544
d1snv_R766,204.0,0.003671857395131771,0.0021290261545717573,-0.0016178408884303039,0.002241239932787731,0.003640669224026035,0.00496578806358165,0.013816920205366139
d1snv_R769,204.0,0.002457214097837479,0.001971205052399823,-0.0022697432921880076,0.0011858013602118727,0.0023695734809386485,0.0034925970642443373,0.012926623196929434
d1snv_R772,204.0,0.001808574070789537,0.0018779719706990372,-0.002824649545166289,0.0007725321046596238,0.0018213128266283568,0.0027551145287936516,0.012150588270791924
d1snv_R775,204.0,0.0017613323050253542,0.0018321975172490592,-0.002526099169890767,0.0008052354011931974,0.0016962482147648745,0.0025583282895270403,0.01221071654575033
d1snv_R778,204.0,0.0019137949118135558,0.0017893654338546725,-0.0021179165814063316,0.0008540814040776334,0.0017718277941762895,0.0025719737768404058,0.012292146215481066
d1snv_R781,204.0,0.0011159978224278807,0.0018590902158175703,-0.0026832703295465517,-0.0001528762678242,0.0009909039321907309,0.0019188660042095704,0.012131947836099477
d1snv_R784,204.0,0.0006243230846132868,0.0018696507074825689,-0.003306889192342795,-0.0006477352605409745,0.0005059070471925581,0.0012975566509622644,0.011965429543644303
d1snv_R787,204.0,0.00040921523460427117,0.001856041886520874,-0.0033804583741148266,-0.0007529955671715539,0.00024642838713381993,0.0010120466418155705,0.011739407967917035
d1snv_R790,204.0,0.000427990173517139,0.0018226295283958907,-0.003134158622720667,-0.0006813802388854429,0.00024926783030624337,0.0009971743110295899,0.011843228041404839
d1snv_R793,204.0,0.0006890123733391223,0.0017833746916857836,-0.0026786494724389967,-0.00043611344951959946,0.0005095800083760385,0.0012401864150624223,0.01211155576044354
d1snv_R796,204.0,0.0006775905327463892,0.0017404151366006853,-0.0025871727677720794,-0.00041793991578246097,0.0005104331258932715,0.001193516052800199,0.012185925979821603
d1snv_R799,204.0,0.0006726932478118039,0.0017344950158910378,-0.0023908149841705578,-0.0004117924420088782,0.00047728864704725706,0.0012512099404481999,0.01234036106514596
d1snv_R802,204.0,0.0007044970131355804,0.001702046431959229,-0.0022710192041052978,-0.00036574444116418373,0.000476176926856783,0.0012444364891425791,0.012463917250343726
d1snv_R805,204.0,0.0005246551768229178,0.0016761268622800937,-0.0024024598799840613,-0.0004794414413504725,0.0003022218517986496,0.0011127659986560861,0.012290714748989656
d1snv_R808,204.0,0.0001767837818005067,0.0016466656128480374,-0.002599334571378156,-0.0008271560970372581,-3.7100225714938704e-05,0.0008084539285086758,0.011813662571443173
d1snv_R811,204.0,-3.459986195519452e-05,0.001604000171265126,-0.002743852372746039,-0.0009839937634550198,-0.00027255626377440696,0.0005154274295032955,0.011361510563110494
d1snv_R814,204.0,-0.0004802073896922189,0.001576013674391601,-0.0034867498334435363,-0.0013662714369494474,-0.0007286699853240144,7.348781778636365e-05,0.010574556466689753
d1snv_R817,204.0,-0.00048656586671426595,0.001535832922302449,-0.0034822739103650283,-0.00130757932789647,-0.0007032447128103988,5.604874451319809e-06,0.010338497655885395
d1snv_R820,204.0,-0.0005557896133473408,0.0015230688153500618,-0.0037221077674304626,-0.0013480906669099159,-0.0007524967276395308,-0.00013721019750157908,0.010092011714491577
d1snv_R823,204.0,-0.00044008284939101326,0.0014986767174905394,-0.0034440993974896228,-0.0012126071670904859,-0.0006272345234374305,-1.389328745620051e-05,0.010040868107375282
d1snv_R826,204.0,-1.995201416092136e-05,0.0014638341834744668,-0.00305614148880802,-0.0007329257045588769,-0.00022631866509527598,0.0004036441342449312,0.010221894896392672
d1snv_R829,204.0,0.000454481361110189,0.0014162149732314707,-0.002510255344575305,-0.0002680782707973456,0.0002142587986945907,0.0008168879060950628,0.010414552296654517
d1snv_R832,204.0,0.0011326872132599343,0.0013978116464257117,-0.001882379129704876,0.0004073389172351231,0.0008845224442575757,0.0015001658470107896,0.01093918385176989
d1snv_R835,204.0,0.0024627579063003736,0.0013974203287399284,-0.0004413288578140708,0.0016605742393139607,0.0022083725001240586,0.0028664908817263982,0.012080875244638434
d1snv_R838,204.0,0.003718809054580086,0.0014212124282264366,0.0006268611405136166,0.002952701819116968,0.0034486043314230497,0.004205694611575992,0.013535558368102605
d1snv_R841,204.0,0.0043168553904109385,0.001507431837965075,0.0011979474740693393,0.0033844355393217126,0.004194605478292487,0.004877415070340402,0.014250668974800344
d1snv_R844,204.0,0.0043020404493343736,0.0016088423608417118,0.0011311129677316198,0.003244939944497553,0.004332209891870654,0.004985907448686462,0.0146306831007926
d1snv_R847,204.0,0.003490335234255752,0.001623517457838279,0.00044996308726439824,0.0025072734295495613,0.0034791551332809985,0.004170391614716209,0.014685160230102438
d1snv_R850,204.0,0.0026984986007297738,0.0015350801166500898,-0.00022414413455111367,0.0017596591994864202,0.002621978133215669,0.003292777719690723,0.01364674736509003
d1snv_R853,204.0,0.0016842650729284297,0.0014489407738362027,-0.0011500444795731373,0.0007946155326481321,0.0015399391371516084,0.0021946591617910253,0.012303015403108707
d1snv_R856,204.0,0.0005568413817604211,0.0013347999692581033,-0.0018385417798665042,-0.00018337048730749864,0.00035634365560218307,0.0010210293846913917,0.010537459090780838
d1snv_R859,204.0,-0.00032423510014052524,0.0012724062015576896,-0.002751884607994744,-0.0010188834699648883,-0.0004966738849486437,3.8209639725275337e-05,0.008775271359516902
d1snv_R862,204.0,-0.0010704380149385425,0.001220260064099325,-0.0036728392240822404,-0.0016817861668708438,-0.0011870294884598505,-0.0007041307399289608,0.007425978467000476
d1snv_R866,204.0,-0.001537023563034454,0.001252841668541014,-0.00417956945202901,-0.002278633158137052,-0.001699655905243368,-0.001120948000030255,0.006214293389545855
d1snv_R869,204.0,-0.0010327673946532467,0.0013819970808825,-0.0035958194461259163,-0.002009748429801839,-0.0012065702329676499,-0.00023347643180261156,0.00570167386842083
d1snv_R872,204.0,-0.000142614882572343,0.0013810511558084665,-0.0027555263451415476,-0.001180103269711769,-0.0002979458916530388,0.0006382644060023483,0.006314394804841308
d1snv_R875,204.0,0.000624232518140615,0.0012839861353219138,-0.0019199895356061308,-0.0002676781461813426,0.0004945379246228953,0.0013583770511435968,0.006955952170812279
d1snv_R878,204.0,0.0012065777948657382,0.0011957641841373711,-0.0013449432634979976,0.00044001154879733345,0.0010323305621320502,0.0017539681196715182,0.007657575319968874
d1snv_R881,204.0,0.0011716027226426986,0.0011893728837904349,-0.001327510516818895,0.00042476134152829675,0.0009453653600550886,0.001742344926144221,0.007929234769260938
d1snv_R884,204.0,0.0012952641853375448,0.001174328124018443,-0.0009440779248939339,0.0005461295467785972,0.0011087265658292704,0.0017926110587875035,0.008469572108687807
d1snv_R887,204.0,0.0014202430922394913,0.0011660089257197023,-0.0009292767142995176,0.000663071337969901,0.0012266181834209456,0.001997375464310722,0.008383207834516227
d1snv_R890,204.0,0.0015573635688036812,0.0010978592224479534,-0.0006506145866505654,0.0009584015113940467,0.0013682727317041877,0.0020270134660669873,0.00827082028223383
d1snv_R893,204.0,0.0018770698703860593,0.0010910764937633718,-0.00023526232725991283,0.0012376032370054724,0.0016662641081285545,0.002342863267371202,0.008833950778025686
d1snv_R896,204.0,0.002337989944428878,0.0011237843424681518,0.0005123994540734997,0.0016348116186117162,0.0020943287579664547,0.0028333929029306414,0.00922818419535801
d1snv_R899,204.0,0.0025383812935267937,0.0011440075962484023,0.0005876737502601172,0.0018429345500779334,0.0023558147656120034,0.0030471534383517836,0.009215714213607904
d1snv_R902,204.0,0.0032251041172746617,0.0012547617609014413,0.0011289270915643408,0.002324963211691362,0.0030911974702049244,0.003848763978794882,0.009341834175384853
d1snv_R905,204.0,0.003699584865990937,0.0013483002310386264,0.0013430160097601287,0.002773571056995465,0.0035163884846119123,0.004375809278308339,0.009466386276309472
d1snv_R908,204.0,0.004069198055870427,0.0014700331928589566,0.0012508117869289475,0.0028804763360544407,0.0040220518012662985,0.00484577828794224,0.009442195760134253
d1snv_R911,204.0,0.004675103830905181,0.001610028145612223,0.0013919982376001195,0.0034090212976854795,0.004665991422718608,0.005526097788209767,0.009380392116292937
d1snv_R914,204.0,0.004871018332839264,0.0018287416476814318,0.0009427028555622939,0.0033586317705091373,0.0049055572521074335,0.005960935146102609,0.010117859086655306
d1snv_R917,204.0,0.0049784447309495165,0.0019365827521087013,0.000693222152442572,0.0036013583274142457,0.005019774202540514,0.0061684776178151934,0.010376034212998276
d1snv_R920,204.0,0.0050447542366020915,0.0021219267550000066,0.00027946498937409767,0.0034379520637859047,0.005233693064956439,0.006433484018559121,0.01065624872007919
d1snv_R924,204.0,0.0048690718504351945,0.0021185623372051107,-0.00015465777814859254,0.0033804476599695148,0.00503543459819996,0.0063240290950482775,0.009949090744370304
d1snv_R927,204.0,0.004778095066873399,0.0021814395351299944,-0.0004557151846943881,0.0031490011008856985,0.004935630074513763,0.006266527643513248,0.010372509031032779
d1snv_R930,204.0,0.004718334161697445,0.0022260531692145135,-0.0003752922355100185,0.0030886639524079274,0.004907609666984072,0.006333425337757967,0.010770417068929884
d1snv_R933,204.0,0.004141878135928742,0.0021890568510381683,-0.0011980133389783007,0.002624079777687879,0.004289530160415479,0.005666827618110351,0.009784052240671526
d1snv_R936,204.0,0.004042272176559099,0.0022728491784709108,-0.0014729566353069636,0.0023965756485435355,0.004024651122129545,0.005703592790664838,0.009102114550791266
d1snv_R939,204.0,0.0036535822031086634,0.002268549341123219,-0.001533457832228597,0.0018350630994539332,0.0037408662802315773,0.005320130289950152,0.00914163353494557
d1snv_R942,204.0,0.003199074381969433,0.002240914510747593,-0.0024821062719718053,0.0014187549361617368,0.003335874756808393,0.0048836346393543355,0.009333624074991624
d1snv_R945,204.0,0.00314160843984771,0.0022435784430217317,-0.0025780897747296767,0.0014348561295976952,0.003280307234461071,0.004769529864060831,0.009049172615436562
d1snv_R948,204.0,0.003016444694130802,0.002376954099840787,-0.0028700081485559165,0.0013063843699601919,0.0032791232728312963,0.004572085815124137,0.009241709866818937
d1snv_R951,204.0,0.0030906686099447813,0.0023866085754258894,-0.0032025667217393783,0.0014031333117274732,0.003219446256102254,0.0047920773178627,0.009302263319013057
d1snv_R954,204.0,0.003581566912365245,0.0025205415712183693,-0.00307846642162069,0.0016708039384358158,0.0037572416526245205,0.005384346068279762,0.010047280425413346
d1snv_R957,204.0,0.003952822811438301,0.0024489299419947655,-0.0028692835662938935,0.0022482505836934554,0.004093409222316694,0.005585493661519787,0.010387137683436446
d1snv_R960,204.0,0.004754087647038259,0.0024398135031121057,-0.0012278356186364665,0.0032593737167854785,0.004929963266326241,0.0063673797963014565,0.01074867904266801
d1snv_R963,204.0,0.005780401202133079,0.002442508541410416,-0.00046021432990154876,0.004227677721604528,0.0057727558988479545,0.007322451110113957,0.013029068310228039
d1snv_R967,204.0,0.006430432698099277,0.0023512401302604393,0.000359773633940872,0.004874975969483796,0.00641388898127156,0.007940430129993735,0.013500265009121165
d1snv_R970,204.0,0.007479612449794735,0.002299104082003715,0.0020760667923178018,0.006066800752616866,0.007500424639733341,0.008955045796776927,0.014636707932669546
d1snv_R973,204.0,0.00838343792844766,0.002245771967943969,0.003331741284468897,0.006923944232179166,0.008240466503354344,0.009702230466624502,0.015294166967105144
d1snv_R976,204.0,0.008916835599976804,0.0021418977344266777,0.0039436618073538385,0.007459627792555904,0.00864273221581767,0.010125563954328069,0.016414645655525095
d1snv_R979,204.0,0.00975621423636447,0.0021856772480775416,0.005121780901796049,0.008179343638692334,0.009571880111168893,0.010968074992244649,0.01656232280345282
d1snv_R982,204.0,0.010275585474724944,0.0023143243488586047,0.004735234540161686,0.008741353826328213,0.010167034268010265,0.011616101502288591,0.019169364331828368
d1snv_R985,204.0,0.01067996751552071,0.0023405307071051092,0.005795997038169227,0.008970852458108003,0.010420262361600964,0.011963888143235027,0.019172731639889334
d1snv_R988,204.0,-0.012128184633710277,0.0024064278324598485,-0.01852139796256299,-0.01383044512817187,-0.012055253079108272,-0.010353203865884258,-0.005003414825920938
d1snv_R991,204.0,-0.02968405031287838,0.003325812561507648,-0.04029478912164558,-0.03220400054703654,-0.02957854348851243,-0.027410658716486864,-0.023326753053890953
d1snv_R994,204.0,-0.047239915992046334,0.004585429200950962,-0.06418536181071963,-0.05021920083241013,-0.04678431683277763,-0.04404606338653391,-0.038096418064553314
d1snv_R997,204.0,-0.06479578167121432,0.005973800314773879,-0.08807593449979367,-0.06828864227870085,-0.06382538236701177,-0.06062170094302084,-0.05276480163139674
d1snv_R1000,204.0,-0.08235164735038226,0.007418990290184928,-0.11196650718886772,-0.0862150487239441,-0.08126883114955524,-0.07708515071563622,-0.06743318519824018
d1snv_R1004,204.0,-0.09990751302955024,0.008893342517418919,-0.13585707987794177,-0.10447431708848735,-0.09873876518024828,-0.09358268527943205,-0.0821015687650836
cont_BandI_depth,204.0,0.16986278605868763,0.06377347908601862,0.07363285321750346,0.12503414353559356,0.14881463561506902,0.2034048062247818,0.3885790838655425
cont_BandI_area,204.0,11.015676601423777,4.861818361877269,1.6336184264586262,7.593461680984346,10.010297264132351,13.916765615286876,25.750164257800954
d1_red_peak_wl,204.0,703.0706862745097,6.30039247503796,681.69,699.6,702.58,705.57,717.54
d1_red_peak_value,204.0,0.14303447250440865,0.018981804826867094,0.025593786277796522,0.13411153374736667,0.14221027368469885,0.1522199727434618,0.19214751288416
d1_blue_peak_wl,204.0,491.4923039215687,29.217178968588765,431.97,499.545,507.56,507.56,507.56
d1_blue_peak_value,204.0,0.019517652776017847,0.020076828565260614,-0.0047408982256071435,0.002584800768831866,0.015698338000743033,0.03265893084499807,0.08421115408949201
d1_all_peak_wl,204.0,713.7502941176471,55.081564740821456,693.62,699.6,702.58,708.57,1003.58
d1_all_peak_value,204.0,0.13614444063112952,0.05023136940731951,-0.13585707987794177,0.13411153374736667,0.14221027368469885,0.1522199727434618,0.19214751288416
